PROVINCE_UID,PROVINCE_NAME,CCSUID,CCSNAME,CROPUID,CROP_NAME,FARMS_REPORTING,HECTARES
13,New Brunswick,1305028,Havelock,55,Chick peas,0,0
13,New Brunswick,1305028,Havelock,58,Lentils,0,0
13,New Brunswick,1305028,Havelock,61,Faba beans,0,0
13,New Brunswick,1305028,Havelock,64,Dry white beans,0,0
13,New Brunswick,1305028,Havelock,67,Other dry beans,0,0
13,New Brunswick,1305028,Havelock,70,Alfalfa and alfalfa mixtures,3,360
13,New Brunswick,1305028,Havelock,73,All other tame hay and fodder crops,13,1007
13,New Brunswick,1305028,Havelock,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1305028,Havelock,79,Potatoes,0,0
13,New Brunswick,1305028,Havelock,82,Mustard seed,0,0
13,New Brunswick,1305028,Havelock,85,Sunflower seed,0,0
13,New Brunswick,1305028,Havelock,88,Canary seed,0,0
13,New Brunswick,1305028,Havelock,91,Ginseng,0,0
13,New Brunswick,1305028,Havelock,94,Buckwheat,0,0
13,New Brunswick,1305028,Havelock,97,Sugar beets,0,0
13,New Brunswick,1305028,Havelock,100,Triticale,0,0
13,New Brunswick,1305028,Havelock,103,Hemp,0,0
13,New Brunswick,1305028,Havelock,106,Other field crops,0,0
13,New Brunswick,1305031,Studholm,1,Total area of field crops and hay,57,4589
13,New Brunswick,1305031,Studholm,4,"Wheat, total",1,
13,New Brunswick,1305031,Studholm,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1305031,Studholm,10,Durum wheat,0,0
13,New Brunswick,1305031,Studholm,13,Winter wheat,1,
13,New Brunswick,1305031,Studholm,16,Oats,13,
13,New Brunswick,1305031,Studholm,19,Barley,4,
13,New Brunswick,1305031,Studholm,22,Mixed grains,6,85
13,New Brunswick,1305031,Studholm,25,"Corn, total",15,493
13,New Brunswick,1305031,Studholm,28,Corn for grain,6,308
13,New Brunswick,1305031,Studholm,31,Corn for silage,10,185
13,New Brunswick,1305031,Studholm,34,"Rye, total",2,
13,New Brunswick,1305031,Studholm,37,Fall rye,2,
13,New Brunswick,1305031,Studholm,40,Spring rye,0,0
13,New Brunswick,1305031,Studholm,43,Canola (rapeseed),0,0
13,New Brunswick,1305031,Studholm,46,Soybeans,0,0
13,New Brunswick,1305031,Studholm,49,Flaxseed,0,0
13,New Brunswick,1305031,Studholm,52,Dry field peas,0,0
13,New Brunswick,1305031,Studholm,55,Chick peas,0,0
13,New Brunswick,1305031,Studholm,58,Lentils,0,0
13,New Brunswick,1305031,Studholm,61,Faba beans,1,8
13,New Brunswick,1305031,Studholm,64,Dry white beans,0,0
13,New Brunswick,1305031,Studholm,67,Other dry beans,0,0
13,New Brunswick,1305031,Studholm,70,Alfalfa and alfalfa mixtures,17,572
13,New Brunswick,1305031,Studholm,73,All other tame hay and fodder crops,48,3142
13,New Brunswick,1305031,Studholm,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1305031,Studholm,79,Potatoes,2,
13,New Brunswick,1305031,Studholm,82,Mustard seed,0,0
13,New Brunswick,1305031,Studholm,85,Sunflower seed,0,0
13,New Brunswick,1305031,Studholm,88,Canary seed,0,0
13,New Brunswick,1305031,Studholm,91,Ginseng,0,0
13,New Brunswick,1305031,Studholm,94,Buckwheat,0,0
13,New Brunswick,1305031,Studholm,97,Sugar beets,0,0
13,New Brunswick,1305031,Studholm,100,Triticale,1,14
13,New Brunswick,1305031,Studholm,103,Hemp,0,0
13,New Brunswick,1305031,Studholm,106,Other field crops,0,0
13,New Brunswick,1305034,Springfield,1,Total area of field crops and hay,18,1158
13,New Brunswick,1305034,Springfield,4,"Wheat, total",1,13
13,New Brunswick,1305034,Springfield,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1305034,Springfield,10,Durum wheat,0,0
13,New Brunswick,1305034,Springfield,13,Winter wheat,1,13
13,New Brunswick,1305034,Springfield,16,Oats,11,92
13,New Brunswick,1305034,Springfield,19,Barley,2,10
13,New Brunswick,1305034,Springfield,22,Mixed grains,0,0
13,New Brunswick,1305034,Springfield,25,"Corn, total",3,58
13,New Brunswick,1305034,Springfield,28,Corn for grain,1,5
13,New Brunswick,1305034,Springfield,31,Corn for silage,2,53
13,New Brunswick,1305034,Springfield,34,"Rye, total",0,0
13,New Brunswick,1305034,Springfield,37,Fall rye,0,0
13,New Brunswick,1305034,Springfield,40,Spring rye,0,0
13,New Brunswick,1305034,Springfield,43,Canola (rapeseed),0,0
13,New Brunswick,1305034,Springfield,46,Soybeans,0,0
13,New Brunswick,1305034,Springfield,49,Flaxseed,0,0
13,New Brunswick,1305034,Springfield,52,Dry field peas,0,0
13,New Brunswick,1305034,Springfield,55,Chick peas,0,0
13,New Brunswick,1305034,Springfield,58,Lentils,0,0
13,New Brunswick,1305034,Springfield,61,Faba beans,0,0
13,New Brunswick,1305034,Springfield,64,Dry white beans,0,0
13,New Brunswick,1305034,Springfield,67,Other dry beans,0,0
13,New Brunswick,1305034,Springfield,70,Alfalfa and alfalfa mixtures,4,79
13,New Brunswick,1305034,Springfield,73,All other tame hay and fodder crops,16,903
13,New Brunswick,1305034,Springfield,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1305034,Springfield,79,Potatoes,2,2
13,New Brunswick,1305034,Springfield,82,Mustard seed,0,0
13,New Brunswick,1305034,Springfield,85,Sunflower seed,0,0
13,New Brunswick,1305034,Springfield,88,Canary seed,0,0
13,New Brunswick,1305034,Springfield,91,Ginseng,0,0
13,New Brunswick,1305034,Springfield,94,Buckwheat,0,0
13,New Brunswick,1305034,Springfield,97,Sugar beets,0,0
13,New Brunswick,1305034,Springfield,100,Triticale,0,0
13,New Brunswick,1305034,Springfield,103,Hemp,0,0
13,New Brunswick,1305034,Springfield,106,Other field crops,0,0
13,New Brunswick,1305036,Kars,1,Total area of field crops and hay,10,
13,New Brunswick,1305036,Kars,4,"Wheat, total",0,0
13,New Brunswick,1305036,Kars,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1305036,Kars,10,Durum wheat,0,0
13,New Brunswick,1305036,Kars,13,Winter wheat,0,0
13,New Brunswick,1305036,Kars,16,Oats,2,
13,New Brunswick,1305036,Kars,19,Barley,0,0
13,New Brunswick,1305036,Kars,22,Mixed grains,1,12
13,New Brunswick,1305036,Kars,25,"Corn, total",1,
13,New Brunswick,1305036,Kars,28,Corn for grain,0,0
13,New Brunswick,1305036,Kars,31,Corn for silage,1,
13,New Brunswick,1305036,Kars,34,"Rye, total",0,0
13,New Brunswick,1305036,Kars,37,Fall rye,0,0
13,New Brunswick,1305036,Kars,40,Spring rye,0,0
13,New Brunswick,1305036,Kars,43,Canola (rapeseed),0,0
13,New Brunswick,1305036,Kars,46,Soybeans,0,0
13,New Brunswick,1305036,Kars,49,Flaxseed,0,0
13,New Brunswick,1305036,Kars,52,Dry field peas,0,0
13,New Brunswick,1305036,Kars,55,Chick peas,0,0
13,New Brunswick,1305036,Kars,58,Lentils,0,0
13,New Brunswick,1305036,Kars,61,Faba beans,0,0
13,New Brunswick,1305036,Kars,64,Dry white beans,0,0
13,New Brunswick,1305036,Kars,67,Other dry beans,0,0
13,New Brunswick,1305036,Kars,70,Alfalfa and alfalfa mixtures,1,
13,New Brunswick,1305036,Kars,73,All other tame hay and fodder crops,10,278
13,New Brunswick,1305036,Kars,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1305036,Kars,79,Potatoes,0,0
13,New Brunswick,1305036,Kars,82,Mustard seed,0,0
13,New Brunswick,1305036,Kars,85,Sunflower seed,0,0
13,New Brunswick,1305036,Kars,88,Canary seed,0,0
13,New Brunswick,1305036,Kars,91,Ginseng,0,0
13,New Brunswick,1305036,Kars,94,Buckwheat,1,
13,New Brunswick,1305036,Kars,97,Sugar beets,0,0
13,New Brunswick,1305036,Kars,100,Triticale,0,0
13,New Brunswick,1305036,Kars,103,Hemp,0,0
13,New Brunswick,1305036,Kars,106,Other field crops,0,0
13,New Brunswick,1305045,Rothesay,1,Total area of field crops and hay,1,46
13,New Brunswick,1305045,Rothesay,4,"Wheat, total",0,0
13,New Brunswick,1305045,Rothesay,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1305045,Rothesay,10,Durum wheat,0,0
13,New Brunswick,1305045,Rothesay,13,Winter wheat,0,0
13,New Brunswick,1305045,Rothesay,16,Oats,0,0
13,New Brunswick,1305045,Rothesay,19,Barley,0,0
13,New Brunswick,1305045,Rothesay,22,Mixed grains,0,0
13,New Brunswick,1305045,Rothesay,25,"Corn, total",0,0
13,New Brunswick,1305045,Rothesay,28,Corn for grain,0,0
13,New Brunswick,1305045,Rothesay,31,Corn for silage,0,0
13,New Brunswick,1305045,Rothesay,34,"Rye, total",0,0
13,New Brunswick,1305045,Rothesay,37,Fall rye,0,0
13,New Brunswick,1305045,Rothesay,40,Spring rye,0,0
13,New Brunswick,1305045,Rothesay,43,Canola (rapeseed),0,0
13,New Brunswick,1305045,Rothesay,46,Soybeans,0,0
13,New Brunswick,1305045,Rothesay,49,Flaxseed,0,0
13,New Brunswick,1305045,Rothesay,52,Dry field peas,0,0
13,New Brunswick,1305045,Rothesay,55,Chick peas,0,0
13,New Brunswick,1305045,Rothesay,58,Lentils,0,0
13,New Brunswick,1305045,Rothesay,61,Faba beans,0,0
13,New Brunswick,1305045,Rothesay,64,Dry white beans,0,0
13,New Brunswick,1305045,Rothesay,67,Other dry beans,0,0
13,New Brunswick,1305045,Rothesay,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1305045,Rothesay,73,All other tame hay and fodder crops,1,46
13,New Brunswick,1305045,Rothesay,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1305045,Rothesay,79,Potatoes,0,0
13,New Brunswick,1305045,Rothesay,82,Mustard seed,0,0
13,New Brunswick,1305045,Rothesay,85,Sunflower seed,0,0
13,New Brunswick,1305045,Rothesay,88,Canary seed,0,0
13,New Brunswick,1305045,Rothesay,91,Ginseng,0,0
13,New Brunswick,1305045,Rothesay,94,Buckwheat,0,0
13,New Brunswick,1305045,Rothesay,97,Sugar beets,0,0
13,New Brunswick,1305045,Rothesay,100,Triticale,0,0
13,New Brunswick,1305045,Rothesay,103,Hemp,0,0
13,New Brunswick,1305045,Rothesay,106,Other field crops,0,0
13,New Brunswick,1306001,Hopewell,1,Total area of field crops and hay,13,
13,New Brunswick,1306001,Hopewell,4,"Wheat, total",0,0
13,New Brunswick,1306001,Hopewell,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1306001,Hopewell,10,Durum wheat,0,0
13,New Brunswick,1306001,Hopewell,13,Winter wheat,0,0
13,New Brunswick,1306001,Hopewell,16,Oats,1,
13,New Brunswick,1306001,Hopewell,19,Barley,0,0
13,New Brunswick,1306001,Hopewell,22,Mixed grains,1,
13,New Brunswick,1306001,Hopewell,25,"Corn, total",0,0
13,New Brunswick,1306001,Hopewell,28,Corn for grain,0,0
13,New Brunswick,1306001,Hopewell,31,Corn for silage,0,0
13,New Brunswick,1306001,Hopewell,34,"Rye, total",1,
13,New Brunswick,1306001,Hopewell,37,Fall rye,1,
13,New Brunswick,1306001,Hopewell,40,Spring rye,0,0
13,New Brunswick,1306001,Hopewell,43,Canola (rapeseed),0,0
13,New Brunswick,1306001,Hopewell,46,Soybeans,0,0
13,New Brunswick,1306001,Hopewell,49,Flaxseed,0,0
13,New Brunswick,1306001,Hopewell,52,Dry field peas,0,0
13,New Brunswick,1306001,Hopewell,55,Chick peas,0,0
13,New Brunswick,1306001,Hopewell,58,Lentils,0,0
13,New Brunswick,1306001,Hopewell,61,Faba beans,0,0
13,New Brunswick,1306001,Hopewell,64,Dry white beans,0,0
13,New Brunswick,1306001,Hopewell,67,Other dry beans,0,0
13,New Brunswick,1306001,Hopewell,70,Alfalfa and alfalfa mixtures,2,
13,New Brunswick,1306001,Hopewell,73,All other tame hay and fodder crops,11,435
13,New Brunswick,1306001,Hopewell,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1306001,Hopewell,79,Potatoes,1,
13,New Brunswick,1306001,Hopewell,82,Mustard seed,0,0
13,New Brunswick,1306001,Hopewell,85,Sunflower seed,0,0
13,New Brunswick,1306001,Hopewell,88,Canary seed,0,0
13,New Brunswick,1306001,Hopewell,91,Ginseng,0,0
13,New Brunswick,1306001,Hopewell,94,Buckwheat,1,
13,New Brunswick,1306001,Hopewell,97,Sugar beets,0,0
13,New Brunswick,1306001,Hopewell,100,Triticale,0,0
13,New Brunswick,1306001,Hopewell,103,Hemp,0,0
13,New Brunswick,1306001,Hopewell,106,Other field crops,0,0
13,New Brunswick,1306007,Alma,1,Total area of field crops and hay,1,26
13,New Brunswick,1306007,Alma,4,"Wheat, total",0,0
13,New Brunswick,1306007,Alma,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1306007,Alma,10,Durum wheat,0,0
13,New Brunswick,1306007,Alma,13,Winter wheat,0,0
13,New Brunswick,1306007,Alma,16,Oats,0,0
13,New Brunswick,1306007,Alma,19,Barley,0,0
13,New Brunswick,1306007,Alma,22,Mixed grains,1,2
13,New Brunswick,1306007,Alma,25,"Corn, total",0,0
13,New Brunswick,1306007,Alma,28,Corn for grain,0,0
13,New Brunswick,1306007,Alma,31,Corn for silage,0,0
13,New Brunswick,1306007,Alma,34,"Rye, total",0,0
13,New Brunswick,1306007,Alma,37,Fall rye,0,0
13,New Brunswick,1306007,Alma,40,Spring rye,0,0
13,New Brunswick,1306007,Alma,43,Canola (rapeseed),0,0
13,New Brunswick,1306007,Alma,46,Soybeans,0,0
13,New Brunswick,1306007,Alma,49,Flaxseed,0,0
13,New Brunswick,1306007,Alma,52,Dry field peas,0,0
13,New Brunswick,1306007,Alma,55,Chick peas,0,0
13,New Brunswick,1306007,Alma,58,Lentils,0,0
13,New Brunswick,1306007,Alma,61,Faba beans,0,0
13,New Brunswick,1306007,Alma,64,Dry white beans,0,0
13,New Brunswick,1306007,Alma,67,Other dry beans,0,0
13,New Brunswick,1306007,Alma,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1306007,Alma,73,All other tame hay and fodder crops,1,24
13,New Brunswick,1306007,Alma,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1306007,Alma,79,Potatoes,0,0
13,New Brunswick,1306007,Alma,82,Mustard seed,0,0
13,New Brunswick,1306007,Alma,85,Sunflower seed,0,0
13,New Brunswick,1306007,Alma,88,Canary seed,0,0
13,New Brunswick,1306007,Alma,91,Ginseng,0,0
13,New Brunswick,1306007,Alma,94,Buckwheat,0,0
13,New Brunswick,1306007,Alma,97,Sugar beets,0,0
13,New Brunswick,1306007,Alma,100,Triticale,0,0
13,New Brunswick,1306007,Alma,103,Hemp,0,0
13,New Brunswick,1306007,Alma,106,Other field crops,0,0
13,New Brunswick,1306008,Elgin,1,Total area of field crops and hay,9,280
13,New Brunswick,1306008,Elgin,4,"Wheat, total",0,0
13,New Brunswick,1306008,Elgin,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1306008,Elgin,10,Durum wheat,0,0
13,New Brunswick,1306008,Elgin,13,Winter wheat,0,0
13,New Brunswick,1306008,Elgin,16,Oats,2,8
13,New Brunswick,1306008,Elgin,19,Barley,0,0
13,New Brunswick,1306008,Elgin,22,Mixed grains,0,0
13,New Brunswick,1306008,Elgin,25,"Corn, total",2,93
13,New Brunswick,1306008,Elgin,28,Corn for grain,1,30
13,New Brunswick,1306008,Elgin,31,Corn for silage,1,63
13,New Brunswick,1306008,Elgin,34,"Rye, total",0,0
13,New Brunswick,1306008,Elgin,37,Fall rye,0,0
13,New Brunswick,1306008,Elgin,40,Spring rye,0,0
13,New Brunswick,1306008,Elgin,43,Canola (rapeseed),0,0
13,New Brunswick,1306008,Elgin,46,Soybeans,0,0
13,New Brunswick,1306008,Elgin,49,Flaxseed,0,0
13,New Brunswick,1306008,Elgin,52,Dry field peas,0,0
13,New Brunswick,1306008,Elgin,55,Chick peas,0,0
13,New Brunswick,1306008,Elgin,58,Lentils,0,0
13,New Brunswick,1306008,Elgin,61,Faba beans,0,0
13,New Brunswick,1306008,Elgin,64,Dry white beans,0,0
13,New Brunswick,1306008,Elgin,67,Other dry beans,0,0
13,New Brunswick,1306008,Elgin,70,Alfalfa and alfalfa mixtures,1,25
13,New Brunswick,1306008,Elgin,73,All other tame hay and fodder crops,7,153
13,New Brunswick,1306008,Elgin,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1306008,Elgin,79,Potatoes,0,0
13,New Brunswick,1306008,Elgin,82,Mustard seed,0,0
13,New Brunswick,1306008,Elgin,85,Sunflower seed,0,0
13,New Brunswick,1306008,Elgin,88,Canary seed,0,0
13,New Brunswick,1306008,Elgin,91,Ginseng,0,0
13,New Brunswick,1306008,Elgin,94,Buckwheat,0,0
13,New Brunswick,1306008,Elgin,97,Sugar beets,0,0
13,New Brunswick,1306008,Elgin,100,Triticale,0,0
13,New Brunswick,1306008,Elgin,103,Hemp,0,0
13,New Brunswick,1306008,Elgin,106,Other field crops,0,0
13,New Brunswick,1306011,Hillsborough,1,Total area of field crops and hay,8,
13,New Brunswick,1306011,Hillsborough,4,"Wheat, total",0,0
13,New Brunswick,1306011,Hillsborough,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1306011,Hillsborough,10,Durum wheat,0,0
13,New Brunswick,1306011,Hillsborough,13,Winter wheat,0,0
13,New Brunswick,1306011,Hillsborough,16,Oats,1,
13,New Brunswick,1306011,Hillsborough,19,Barley,0,0
13,New Brunswick,1306011,Hillsborough,22,Mixed grains,0,0
13,New Brunswick,1306011,Hillsborough,25,"Corn, total",0,0
13,New Brunswick,1306011,Hillsborough,28,Corn for grain,0,0
13,New Brunswick,1306011,Hillsborough,31,Corn for silage,0,0
13,New Brunswick,1306011,Hillsborough,34,"Rye, total",0,0
13,New Brunswick,1306011,Hillsborough,37,Fall rye,0,0
13,New Brunswick,1306011,Hillsborough,40,Spring rye,0,0
13,New Brunswick,1306011,Hillsborough,43,Canola (rapeseed),0,0
13,New Brunswick,1306011,Hillsborough,46,Soybeans,0,0
13,New Brunswick,1306011,Hillsborough,49,Flaxseed,0,0
13,New Brunswick,1306011,Hillsborough,52,Dry field peas,0,0
13,New Brunswick,1306011,Hillsborough,55,Chick peas,0,0
13,New Brunswick,1306011,Hillsborough,58,Lentils,0,0
13,New Brunswick,1306011,Hillsborough,61,Faba beans,0,0
13,New Brunswick,1306011,Hillsborough,64,Dry white beans,0,0
13,New Brunswick,1306011,Hillsborough,67,Other dry beans,0,0
13,New Brunswick,1306011,Hillsborough,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1306011,Hillsborough,73,All other tame hay and fodder crops,8,
13,New Brunswick,1306011,Hillsborough,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1306011,Hillsborough,79,Potatoes,1,
13,New Brunswick,1306011,Hillsborough,82,Mustard seed,0,0
13,New Brunswick,1306011,Hillsborough,85,Sunflower seed,0,0
13,New Brunswick,1306011,Hillsborough,88,Canary seed,0,0
13,New Brunswick,1306011,Hillsborough,91,Ginseng,0,0
13,New Brunswick,1306011,Hillsborough,94,Buckwheat,0,0
13,New Brunswick,1306011,Hillsborough,97,Sugar beets,0,0
13,New Brunswick,1306011,Hillsborough,100,Triticale,0,0
13,New Brunswick,1306011,Hillsborough,103,Hemp,0,0
13,New Brunswick,1306011,Hillsborough,106,Other field crops,0,0
13,New Brunswick,1306014,Coverdale,1,Total area of field crops and hay,8,892
13,New Brunswick,1306014,Coverdale,4,"Wheat, total",0,0
13,New Brunswick,1306014,Coverdale,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1306014,Coverdale,10,Durum wheat,0,0
13,New Brunswick,1306014,Coverdale,13,Winter wheat,0,0
13,New Brunswick,1306014,Coverdale,16,Oats,3,
13,New Brunswick,1306014,Coverdale,19,Barley,2,
13,New Brunswick,1306014,Coverdale,22,Mixed grains,1,
13,New Brunswick,1306014,Coverdale,25,"Corn, total",2,109
13,New Brunswick,1306014,Coverdale,28,Corn for grain,0,0
13,New Brunswick,1306014,Coverdale,31,Corn for silage,2,109
13,New Brunswick,1306014,Coverdale,34,"Rye, total",1,
13,New Brunswick,1306014,Coverdale,37,Fall rye,1,
13,New Brunswick,1306014,Coverdale,40,Spring rye,0,0
13,New Brunswick,1306014,Coverdale,43,Canola (rapeseed),0,0
13,New Brunswick,1306014,Coverdale,46,Soybeans,0,0
13,New Brunswick,1306014,Coverdale,49,Flaxseed,0,0
13,New Brunswick,1306014,Coverdale,52,Dry field peas,0,0
13,New Brunswick,1306014,Coverdale,55,Chick peas,0,0
13,New Brunswick,1306014,Coverdale,58,Lentils,0,0
13,New Brunswick,1306014,Coverdale,61,Faba beans,0,0
13,New Brunswick,1306014,Coverdale,64,Dry white beans,0,0
13,New Brunswick,1306014,Coverdale,67,Other dry beans,0,0
13,New Brunswick,1306014,Coverdale,70,Alfalfa and alfalfa mixtures,3,
13,New Brunswick,1306014,Coverdale,73,All other tame hay and fodder crops,8,546
13,New Brunswick,1306014,Coverdale,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1306014,Coverdale,79,Potatoes,0,0
13,New Brunswick,1306014,Coverdale,82,Mustard seed,0,0
13,New Brunswick,1306014,Coverdale,85,Sunflower seed,0,0
13,New Brunswick,1306014,Coverdale,88,Canary seed,0,0
13,New Brunswick,1306014,Coverdale,91,Ginseng,0,0
13,New Brunswick,1306014,Coverdale,94,Buckwheat,0,0
13,New Brunswick,1306014,Coverdale,97,Sugar beets,0,0
13,New Brunswick,1306014,Coverdale,100,Triticale,0,0
13,New Brunswick,1306014,Coverdale,103,Hemp,0,0
13,New Brunswick,1306014,Coverdale,106,Other field crops,0,0
13,New Brunswick,1307001,Westmorland,1,Total area of field crops and hay,17,1414
13,New Brunswick,1307001,Westmorland,4,"Wheat, total",1,51
13,New Brunswick,1307001,Westmorland,7,Spring wheat (excluding durum),1,49
13,New Brunswick,1307001,Westmorland,10,Durum wheat,0,0
13,New Brunswick,1307001,Westmorland,13,Winter wheat,1,
13,New Brunswick,1307001,Westmorland,16,Oats,3,119
13,New Brunswick,1307001,Westmorland,19,Barley,2,
13,New Brunswick,1307001,Westmorland,22,Mixed grains,1,24
13,New Brunswick,1307001,Westmorland,25,"Corn, total",0,0
13,New Brunswick,1307001,Westmorland,28,Corn for grain,0,0
13,New Brunswick,1307001,Westmorland,31,Corn for silage,0,0
13,New Brunswick,1307001,Westmorland,34,"Rye, total",1,
13,New Brunswick,1307001,Westmorland,37,Fall rye,1,
13,New Brunswick,1307001,Westmorland,40,Spring rye,0,0
13,New Brunswick,1307001,Westmorland,43,Canola (rapeseed),0,0
13,New Brunswick,1307001,Westmorland,46,Soybeans,1,
13,New Brunswick,1307001,Westmorland,49,Flaxseed,0,0
13,New Brunswick,1307001,Westmorland,52,Dry field peas,0,0
13,New Brunswick,1307001,Westmorland,55,Chick peas,0,0
13,New Brunswick,1307001,Westmorland,58,Lentils,0,0
13,New Brunswick,1307001,Westmorland,61,Faba beans,0,0
13,New Brunswick,1307001,Westmorland,64,Dry white beans,0,0
13,New Brunswick,1307001,Westmorland,67,Other dry beans,0,0
13,New Brunswick,1307001,Westmorland,70,Alfalfa and alfalfa mixtures,0,0
13,New Brunswick,1307001,Westmorland,73,All other tame hay and fodder crops,17,1193
13,New Brunswick,1307001,Westmorland,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1307001,Westmorland,79,Potatoes,1,
13,New Brunswick,1307001,Westmorland,82,Mustard seed,0,0
13,New Brunswick,1307001,Westmorland,85,Sunflower seed,0,0
13,New Brunswick,1307001,Westmorland,88,Canary seed,0,0
13,New Brunswick,1307001,Westmorland,91,Ginseng,0,0
13,New Brunswick,1307001,Westmorland,94,Buckwheat,0,0
13,New Brunswick,1307001,Westmorland,97,Sugar beets,0,0
13,New Brunswick,1307001,Westmorland,100,Triticale,0,0
13,New Brunswick,1307001,Westmorland,103,Hemp,0,0
13,New Brunswick,1307001,Westmorland,106,Other field crops,0,0
13,New Brunswick,1307004,Botsford,1,Total area of field crops and hay,17,1376
13,New Brunswick,1307004,Botsford,4,"Wheat, total",0,0
13,New Brunswick,1307004,Botsford,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1307004,Botsford,10,Durum wheat,0,0
13,New Brunswick,1307004,Botsford,13,Winter wheat,0,0
13,New Brunswick,1307004,Botsford,16,Oats,5,
13,New Brunswick,1307004,Botsford,19,Barley,1,
13,New Brunswick,1307004,Botsford,22,Mixed grains,1,18
13,New Brunswick,1307004,Botsford,25,"Corn, total",2,
13,New Brunswick,1307004,Botsford,28,Corn for grain,0,0
13,New Brunswick,1307004,Botsford,31,Corn for silage,2,
13,New Brunswick,1307004,Botsford,34,"Rye, total",3,322
13,New Brunswick,1307004,Botsford,37,Fall rye,3,323
13,New Brunswick,1307004,Botsford,40,Spring rye,0,0
13,New Brunswick,1307004,Botsford,43,Canola (rapeseed),0,0
13,New Brunswick,1307004,Botsford,46,Soybeans,0,0
13,New Brunswick,1307004,Botsford,49,Flaxseed,0,0
13,New Brunswick,1307004,Botsford,52,Dry field peas,0,0
13,New Brunswick,1307004,Botsford,55,Chick peas,0,0
13,New Brunswick,1307004,Botsford,58,Lentils,0,0
13,New Brunswick,1307004,Botsford,61,Faba beans,0,0
13,New Brunswick,1307004,Botsford,64,Dry white beans,0,0
13,New Brunswick,1307004,Botsford,67,Other dry beans,0,0
13,New Brunswick,1307004,Botsford,70,Alfalfa and alfalfa mixtures,1,
13,New Brunswick,1307004,Botsford,73,All other tame hay and fodder crops,10,606
13,New Brunswick,1307004,Botsford,76,Forage seed to be harvested for seed,0,0
13,New Brunswick,1307004,Botsford,79,Potatoes,4,250
13,New Brunswick,1307004,Botsford,82,Mustard seed,0,0
13,New Brunswick,1307004,Botsford,85,Sunflower seed,0,0
13,New Brunswick,1307004,Botsford,88,Canary seed,0,0
13,New Brunswick,1307004,Botsford,91,Ginseng,0,0
13,New Brunswick,1307004,Botsford,94,Buckwheat,0,0
13,New Brunswick,1307004,Botsford,97,Sugar beets,0,0
13,New Brunswick,1307004,Botsford,100,Triticale,0,0
13,New Brunswick,1307004,Botsford,103,Hemp,0,0
13,New Brunswick,1307004,Botsford,106,Other field crops,1,
13,New Brunswick,1307005,Beaubassin East,1,Total area of field crops and hay,26,1349
13,New Brunswick,1307005,Beaubassin East,4,"Wheat, total",0,0
13,New Brunswick,1307005,Beaubassin East,7,Spring wheat (excluding durum),0,0
13,New Brunswick,1307005,Beaubassin East,10,Durum wheat,0,0
13,New Brunswick,1307005,Beaubassin East,13,Winter wheat,0,0
13,New Brunswick,1307005,Beaubassin East,16,Oats,5,
13,New Brunswick,1307005,Beaubassin East,19,Barley,6,
13,New Brunswick,1307005,Beaubassin East,22,Mixed grains,0,0
13,New Brunswick,1307005,Beaubassin East,25,"Corn, total",2,
13,New Brunswick,1307005,Beaubassin East,28,Corn for grain,1,
13,New Brunswick,1307005,Beaubassin East,31,Corn for silage,1,
13,New Brunswick,1307005,Beaubassin East,34,"Rye, total",1,
13,New Brunswick,1307005,Beaubassin East,37,Fall rye,1,
13,New Brunswick,1307005,Beaubassin East,40,Spring rye,0,0
13,New Brunswick,1307005,Beaubassin East,43,Canola (rapeseed),0,0
13,New Brunswick,1307005,Beaubassin East,46,Soybeans,1,
13,New Brunswick,1307005,Beaubassin East,49,Flaxseed,0,0
13,New Brunswick,1307005,Beaubassin East,52,Dry field peas,0,0
13,New Brunswick,1307005,Beaubassin East,55,Chick peas,0,0
13,New Brunswick,1307005,Beaubassin East,58,Lentils,0,0
13,New Brunswick,1307005,Beaubassin East,61,Faba beans,0,0
13,New Brunswick,1307005,Beaubassin East,64,Dry white beans,0,0
13,New Brunswick,1307005,Beaubassin East,67,Other dry beans,0,0
